client_hash_id,content_hash_id,predicted_label,proba_Declining,action,reason_code
client_08a6a72ff48e62c0,content_fb287dddf6f422b3,Declining,0.35144475897669253,Monitor,position worse than typical decliner (6.4)
client_08a6a72ff48e62c0,content_3d3cbcaf54c46364,Stable,0.35136055207863803,Monitor,position worse than typical decliner (5.4)
client_08a6a72ff48e62c0,content_398234d739ae057f,Growing,0.3508228044413211,Protect,position worse than typical decliner (5.7); click volume below typical decliner (19)
client_9958f0a7ae1df715,content_1ace43bda9f0c95e,Growing,0.35037023464828915,Protect,position worse than typical decliner (7.3); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_82ac4476ec5bca8f,Declining,0.34966412963992544,Monitor,position worse than typical decliner (5.4); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_68209ca2a0aa3964,Declining,0.34949390217790255,Monitor,position worse than typical decliner (8.1)
client_3ffa76342f366962,content_3aa73c4704aaa298,Growing,0.3493509055170243,Protect,position worse than typical decliner (5.2); click volume below typical decliner (22)
client_08a6a72ff48e62c0,content_a172d975c115d324,Stable,0.34920082022816773,Monitor,"flagged on combined signal pattern, no single dominant factor"
client_08a6a72ff48e62c0,content_e8dbd97a4fe8e324,Declining,0.34891898607742566,Monitor,position worse than typical decliner (6.5)
client_08a6a72ff48e62c0,content_b9eb566acabb99ff,Declining,0.3485621058575288,Monitor,"flagged on combined signal pattern, no single dominant factor"
client_08a6a72ff48e62c0,content_bf1d1097f6e09be8,Stable,0.3483358634075463,Monitor,position worse than typical decliner (6.3)
client_08a6a72ff48e62c0,content_d1cc8e5f0bbbe05f,Declining,0.3481737251601421,Monitor,position worse than typical decliner (6.7)
client_08a6a72ff48e62c0,content_e82ec64d70f44034,Declining,0.3481439935790067,Monitor,position worse than typical decliner (8.7)
client_08a6a72ff48e62c0,content_c84682626fc65084,Declining,0.3475380754753906,Monitor,position worse than typical decliner (5.1)
client_08a6a72ff48e62c0,content_4c4d91ad56908201,Declining,0.34751593242730555,Monitor,position worse than typical decliner (5.1)
client_08a6a72ff48e62c0,content_7c6a1b5a0f747f9c,Growing,0.3475027042201176,Protect,position worse than typical decliner (7.8); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_3b6cfa9a98884970,Stable,0.34742860036509776,Monitor,"flagged on combined signal pattern, no single dominant factor"
client_08a6a72ff48e62c0,content_89a9cc153d517611,Declining,0.3474147813814069,Monitor,"flagged on combined signal pattern, no single dominant factor"
client_08a6a72ff48e62c0,content_5822ad7f46d08772,Stable,0.34722417710599607,Monitor,"flagged on combined signal pattern, no single dominant factor"
client_08a6a72ff48e62c0,content_c8f161362d2172c1,Growing,0.3466867262838942,Protect,position worse than typical decliner (6.9); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_f38fa377a0c8f033,Growing,0.34662284814309663,Protect,position worse than typical decliner (11.1); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_90bbcf4e62d1c892,Declining,0.34646423711982954,Monitor,position worse than typical decliner (4.9); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_0da99d17f891eb9a,Declining,0.3462397478561281,Monitor,click volume below typical decliner (20)
client_08a6a72ff48e62c0,content_18c19a6d5a6b3a0e,Growing,0.34560715826542343,Protect,position worse than typical decliner (30.8); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_2cef229c1432f6e3,Declining,0.34553896537797507,Monitor,position worse than typical decliner (5.6)
client_08a6a72ff48e62c0,content_7d4296a43b061591,Declining,0.3452562336525196,Monitor,position worse than typical decliner (7.7)
client_08a6a72ff48e62c0,content_e9925158da6cc0c0,Stable,0.3452525515743294,Monitor,position worse than typical decliner (8.5)
client_08a6a72ff48e62c0,content_4ae3cd4d4d0d15f5,Stable,0.34494925381587194,Monitor,CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_3913df380955d266,Growing,0.34480605648663626,Protect,position worse than typical decliner (6.7); click volume below typical decliner (20)
client_08a6a72ff48e62c0,content_28bd6f500c49b745,Stable,0.3443528517111977,Monitor,"flagged on combined signal pattern, no single dominant factor"
client_08a6a72ff48e62c0,content_2c97f9df1e4ecc04,Growing,0.3442948602413572,Protect,position worse than typical decliner (7.3); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_93adb1b4fab6b97a,Growing,0.34416017563815615,Protect,position worse than typical decliner (9.2); CTR below typical decliner (0.1%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_bfc26971e117c7aa,Stable,0.3439748038149479,Monitor,position worse than typical decliner (6.8); CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_295f448371e4c71a,Declining,0.3438998539308058,Monitor,click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_1b55c6b524bda33d,Declining,0.343791887769241,Monitor,position worse than typical decliner (6.9)
client_08a6a72ff48e62c0,content_30d8edbb3f6a83a0,Stable,0.34374805228070116,Monitor,position worse than typical decliner (5.9); CTR below typical decliner (0.5%)
client_9958f0a7ae1df715,content_bd95fb12461cd35f,Growing,0.3436053172177156,Protect,position worse than typical decliner (7.9); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_664e35df40042c49,Declining,0.343032650091027,Monitor,click volume below typical decliner (20)
client_08a6a72ff48e62c0,content_cbe7beab4f820c94,Growing,0.34198614377121195,Protect,position worse than typical decliner (11.6); click volume below typical decliner (16)
client_3ffa76342f366962,content_25aac3e5439711c6,Growing,0.3415705670431401,Protect,position worse than typical decliner (7.0); click volume below typical decliner (22)
client_08a6a72ff48e62c0,content_804239a0f10c7866,Growing,0.3410996185271353,Protect,position worse than typical decliner (7.8); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_e5e7c661c693ea21,Declining,0.3408835543329454,Monitor,position worse than typical decliner (5.2); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_312f2f470cdc0487,Growing,0.3408576347863734,Protect,position worse than typical decliner (7.7); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_7e4187d296ce7b87,Growing,0.3405997020730189,Protect,position worse than typical decliner (12.0); click volume below typical decliner (14)
client_9958f0a7ae1df715,content_974e25ab7f9c8432,Growing,0.34051568946689803,Protect,position worse than typical decliner (6.3); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_80e060236b2c15d2,Growing,0.34049416155968204,Protect,position worse than typical decliner (5.4); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_3b7b958a2fad7620,Growing,0.33994458098960384,Protect,position worse than typical decliner (5.8)
client_08a6a72ff48e62c0,content_39820f597b03a33d,Growing,0.33966101010260696,Protect,position worse than typical decliner (6.7); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_bf8e53578a7e5dfb,Stable,0.3395385727511337,Monitor,position worse than typical decliner (5.6)
client_08a6a72ff48e62c0,content_3bf21e806250b58e,Growing,0.33952114650781534,Protect,position worse than typical decliner (7.4); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_e3a1505750b3fa8a,Growing,0.33943296260177713,Protect,position worse than typical decliner (7.2); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_efc92e620f572a49,Declining,0.33907844393068387,Monitor,position worse than typical decliner (5.8)
client_08a6a72ff48e62c0,content_010755391b1f8d46,Declining,0.339065944733485,Monitor,position worse than typical decliner (5.9)
client_08a6a72ff48e62c0,content_abba46712fec1607,Growing,0.338402474673226,Protect,position worse than typical decliner (6.6); CTR below typical decliner (0.2%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_f7e759fd982d4b8e,Stable,0.3384018626373431,Monitor,position worse than typical decliner (5.3); CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_da6a9199461f5061,Stable,0.3381314206317241,Monitor,position worse than typical decliner (5.3); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_ea47a635df6e9828,Stable,0.3376803730275647,Monitor,CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_6f8d515464dd6d79,Growing,0.33747723269935326,Protect,position worse than typical decliner (6.6)
client_08a6a72ff48e62c0,content_4ce7d48d78becc1f,Growing,0.33747382096572165,Protect,position worse than typical decliner (7.5); CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_d34d1d7d281384bb,Growing,0.3374114403640464,Protect,position worse than typical decliner (7.9)
client_08a6a72ff48e62c0,content_cd7ab4430ae7e9e1,Growing,0.33729620406378863,Protect,position worse than typical decliner (7.1); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_9fef6d28af2236f3,Stable,0.33727903200513537,Monitor,position worse than typical decliner (5.8); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_b4287f734b4ca7b9,Stable,0.33709846892717066,Monitor,position worse than typical decliner (6.8); CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_0ee405b01a21c666,Growing,0.33695662754312794,Protect,position worse than typical decliner (9.0); CTR below typical decliner (0.5%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_21ad83baa0fd3be5,Stable,0.33688368422307247,Monitor,position worse than typical decliner (5.7); CTR below typical decliner (0.5%); click volume below typical decliner (22)
client_08a6a72ff48e62c0,content_a97be5b9c981dcf8,Stable,0.33681491150924237,Monitor,"flagged on combined signal pattern, no single dominant factor"
client_08a6a72ff48e62c0,content_686ea73d8c17a2dd,Growing,0.3365970584771441,Protect,position worse than typical decliner (7.9); CTR below typical decliner (0.2%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_1fbae28b85368a31,Stable,0.3361822506295912,Monitor,position worse than typical decliner (5.9); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_330e9570c022f2c6,Growing,0.33595603408699815,Protect,position worse than typical decliner (6.4); CTR below typical decliner (0.2%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_9d53799740e115a7,Growing,0.33559667223971346,Protect,position worse than typical decliner (6.5); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_07c2d3931ab3a789,Growing,0.3353201929656421,Protect,position worse than typical decliner (7.3); CTR below typical decliner (0.2%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_1a93bb9fdd0caf4c,Stable,0.3352556020024735,Monitor,position worse than typical decliner (6.1)
client_08a6a72ff48e62c0,content_c4336cdf800e5582,Growing,0.3351172919441485,Protect,position worse than typical decliner (7.1); CTR below typical decliner (0.1%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_1c6a90c0ca227a2b,Growing,0.3346540580210798,Protect,position worse than typical decliner (7.4); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_93a75667fc5da16d,Stable,0.3336603659174674,Monitor,CTR below typical decliner (0.5%)
client_0797ff3a1fc9a6a5,content_a7a5f0d74ec03ce8,Growing,0.33309256493655015,Protect,position worse than typical decliner (6.4); CTR below typical decliner (0.4%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_a4bb1b2c3e12b062,Growing,0.3329499542075031,Protect,position worse than typical decliner (8.7); CTR below typical decliner (0.2%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_e2c4f300693b4201,Growing,0.33179685659145397,Protect,position worse than typical decliner (9.4); CTR below typical decliner (0.2%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_9d5a75df5b648bc9,Stable,0.33177331943789085,Monitor,position worse than typical decliner (5.6); CTR below typical decliner (0.5%); click volume below typical decliner (21)
client_08a6a72ff48e62c0,content_bb7fcc2797b25e12,Growing,0.3317493526600826,Protect,position worse than typical decliner (6.6)
client_08a6a72ff48e62c0,content_a57152ed1cc7c6b2,Stable,0.33158046582352285,Monitor,position worse than typical decliner (5.8); CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_93106f53ca499406,Growing,0.33148626768822353,Protect,position worse than typical decliner (9.2); CTR below typical decliner (0.1%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_3040436bfa99c8a9,Growing,0.331430655053033,Protect,position worse than typical decliner (6.2); CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_d62aa5dc72ccc767,Growing,0.3313381026228673,Protect,position worse than typical decliner (9.5); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_03d1ca1b4c58be2d,Growing,0.33119958254848647,Protect,position worse than typical decliner (5.0); click volume below typical decliner (13)
client_9958f0a7ae1df715,content_ca81bcf29398f53a,Growing,0.33114574473898756,Protect,position worse than typical decliner (9.0); CTR below typical decliner (0.5%); click volume below typical decliner (20)
client_08a6a72ff48e62c0,content_0467482c82a8a797,Stable,0.3310804463301869,Monitor,CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_5a713321117f891f,Growing,0.33098331717367135,Protect,position worse than typical decliner (8.2)
client_08a6a72ff48e62c0,content_1808bc6a1bac0cce,Growing,0.3307205494780613,Protect,position worse than typical decliner (6.9)
client_08a6a72ff48e62c0,content_df7c90532a7a7b40,Stable,0.330709749655892,Monitor,CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_629ab9d031b8fa99,Growing,0.33066716172717414,Protect,position worse than typical decliner (8.4); CTR below typical decliner (0.4%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_ea0d011b014f27a6,Stable,0.33053481154509656,Monitor,position worse than typical decliner (6.3); CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_0c7320ce7f0260f0,Stable,0.33044596199635307,Monitor,position worse than typical decliner (5.1); CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_b161b574aec7fd13,Growing,0.3300633542238697,Protect,position worse than typical decliner (8.2); CTR below typical decliner (0.4%); click volume below typical decliner (23)
client_08a6a72ff48e62c0,content_bdd1e1ba64bc4e04,Stable,0.3298048236240769,Monitor,position worse than typical decliner (5.7)
client_08a6a72ff48e62c0,content_29f90589902bca5c,Growing,0.329766720024368,Protect,position worse than typical decliner (7.6); CTR below typical decliner (0.2%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_42f0463edd7b91da,Growing,0.32910926005317265,Protect,position worse than typical decliner (10.3); CTR below typical decliner (0.1%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_d7229913f21951c8,Growing,0.3290390724631516,Protect,position worse than typical decliner (8.0); CTR below typical decliner (0.2%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_5e2fc4498c4eaf74,Growing,0.32893528987468684,Protect,position worse than typical decliner (6.1); CTR below typical decliner (0.1%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_3ed0d854a4313b5d,Growing,0.3288664073201221,Protect,position worse than typical decliner (8.3); CTR below typical decliner (0.3%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_750265fb0430f4e1,Growing,0.32851860430499125,Protect,position worse than typical decliner (8.3); CTR below typical decliner (0.3%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_c6ae4ae3563c3db7,Growing,0.32842411189946996,Protect,position worse than typical decliner (10.0)
client_08a6a72ff48e62c0,content_d8e4eb5b792e8c82,Growing,0.32829919456209017,Protect,position worse than typical decliner (6.0); CTR below typical decliner (0.4%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_05fd36dfc57842c7,Growing,0.3281994945912963,Protect,position worse than typical decliner (9.0); CTR below typical decliner (0.2%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_f58dbc2c9ee14032,Growing,0.328197573015023,Protect,position worse than typical decliner (6.5); CTR below typical decliner (0.4%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_26dc09e89887f6bf,Growing,0.32803751097971434,Protect,position worse than typical decliner (7.3); CTR below typical decliner (0.3%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_82279cb01476c192,Growing,0.3278641485836568,Protect,click volume below typical decliner (11)
client_9958f0a7ae1df715,content_838448bb9f166179,Growing,0.327844749431522,Protect,position worse than typical decliner (7.0); CTR below typical decliner (0.3%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_847a200c7a10976e,Stable,0.32778348752990843,Monitor,CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_3e95828b94e8621e,Growing,0.32775271749304347,Protect,position worse than typical decliner (10.0); CTR below typical decliner (0.3%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_5fe0f59bc96e047c,Growing,0.327646444274001,Protect,position worse than typical decliner (7.8); CTR below typical decliner (0.5%); click volume below typical decliner (23)
client_08a6a72ff48e62c0,content_42b7f3143d32b659,Growing,0.3272228570016848,Protect,position worse than typical decliner (9.5); CTR below typical decliner (0.5%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_a71c86503d7655e7,Growing,0.3272208182881936,Protect,position worse than typical decliner (6.8); CTR below typical decliner (0.3%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_f43c86733512f875,Growing,0.32719304968872315,Protect,position worse than typical decliner (8.1); CTR below typical decliner (0.2%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_a35ed6e0f3e5827a,Growing,0.32717989190193153,Protect,position worse than typical decliner (5.2); CTR below typical decliner (0.3%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_8c37c7506e742675,Growing,0.32699383008107036,Protect,position worse than typical decliner (6.8); CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_6d15eb50e3a34a78,Growing,0.3267037030022816,Protect,position worse than typical decliner (6.2); CTR below typical decliner (0.3%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_76af0faf0eab0775,Growing,0.3266082518310441,Protect,CTR below typical decliner (0.5%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_92786c753d85182d,Growing,0.32642571179934693,Protect,position worse than typical decliner (6.7); CTR below typical decliner (0.4%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_c7be04dd60bc8852,Growing,0.32634048278799477,Protect,position worse than typical decliner (6.8); CTR below typical decliner (0.3%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_55edd7a9ce5b7cb5,Growing,0.3262079296282647,Protect,position worse than typical decliner (7.7); CTR below typical decliner (0.1%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_143fae281d6931a6,Growing,0.32561633608196366,Protect,position worse than typical decliner (5.9); CTR below typical decliner (0.3%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_24d8de2e5952ad34,Growing,0.3255893068224016,Protect,position worse than typical decliner (6.7); CTR below typical decliner (0.2%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_af679452853873c9,Growing,0.32554269302818867,Protect,position worse than typical decliner (7.2); CTR below typical decliner (0.1%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_4c09dc998d936d13,Growing,0.32531442979282843,Protect,position worse than typical decliner (7.0); CTR below typical decliner (0.2%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_d799e81890c96e9b,Stable,0.32526337504921976,Monitor,position worse than typical decliner (4.9); CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_6bab9735caac0d81,Growing,0.3252350506880857,Protect,position worse than typical decliner (7.4); CTR below typical decliner (0.3%); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_e43343bee4d28576,Growing,0.3251785356583116,Protect,CTR below typical decliner (0.2%); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_62ac1586cda3083a,Stable,0.32491966628870544,Monitor,CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_56175887ec07bc35,Growing,0.3242717056675841,Protect,position worse than typical decliner (7.2); click volume below typical decliner (14)
client_3ffa76342f366962,content_09bd08fb0ec8de18,Growing,0.3241786624797636,Protect,position worse than typical decliner (5.4); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_c320b5395169746c,Growing,0.32369264744498255,Protect,position worse than typical decliner (9.7); CTR below typical decliner (0.3%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_6db0bd8a375a4881,Growing,0.32363475245084217,Protect,CTR below typical decliner (0.3%); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_f9e2633ce7a392d8,Growing,0.32354017900361554,Protect,position worse than typical decliner (8.6); CTR below typical decliner (0.4%); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_2bd821922562beea,Growing,0.3233148723403357,Protect,position worse than typical decliner (7.2); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_eb16ee62285a6715,Growing,0.3228670770972807,Protect,position worse than typical decliner (10.1); CTR below typical decliner (0.2%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_7ea7255266c2adfc,Growing,0.32261527588131744,Protect,CTR below typical decliner (0.4%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_77ae25d388d227d5,Growing,0.32255492262089364,Protect,CTR below typical decliner (0.2%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_cff7567962819d4b,Growing,0.3223890097681171,Protect,position worse than typical decliner (7.1); CTR below typical decliner (0.1%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_28b65095f35f680e,Growing,0.32196021229446886,Protect,position worse than typical decliner (6.8); CTR below typical decliner (0.1%); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_4cff2f8fa974c7c0,Growing,0.32174731139025936,Protect,position worse than typical decliner (6.0); CTR below typical decliner (0.4%); click volume below typical decliner (14)
client_9958f0a7ae1df715,content_237e63fc00c8c7ad,Stable,0.32103469085732217,Monitor,position worse than typical decliner (8.0); CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_957d275cc1af9c5d,Growing,0.3209692774729239,Protect,position worse than typical decliner (5.5); CTR below typical decliner (0.2%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_7c7dab68d8bcc9d5,Growing,0.3209025764062966,Protect,position worse than typical decliner (4.8); CTR below typical decliner (0.4%); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_daf9f774aeb81592,Growing,0.3206522232681628,Protect,position worse than typical decliner (8.0); CTR below typical decliner (0.3%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_158cd7a3e71bc42e,Growing,0.3204838686509789,Protect,position worse than typical decliner (9.4); CTR below typical decliner (0.4%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_d8087c2a752c4fb1,Growing,0.3204264988625539,Protect,position worse than typical decliner (7.5); CTR below typical decliner (0.4%); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_b8cfa7e76d02e60f,Growing,0.3201056660778003,Protect,position worse than typical decliner (6.2); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_a3b2fb46b874fc2c,Growing,0.3196787262333553,Protect,position worse than typical decliner (6.3); CTR below typical decliner (0.2%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_0cabc145e14d0714,Growing,0.31921859581890244,Protect,position worse than typical decliner (13.4); CTR below typical decliner (0.5%)
client_08a6a72ff48e62c0,content_b92942142e2d6f77,Growing,0.31901513172437035,Protect,position worse than typical decliner (5.3); CTR below typical decliner (0.4%); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_673f2d9ef29c0a6b,Growing,0.31877452032732745,Protect,position worse than typical decliner (5.9); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_58ad6a62319ef1c6,Growing,0.318506700979279,Protect,position worse than typical decliner (7.5); CTR below typical decliner (0.2%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_f0e426a2a5eaa4de,Stable,0.3181344135716786,Monitor,position worse than typical decliner (6.4); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_956b7a07c175741e,Growing,0.3177255757906768,Protect,position worse than typical decliner (4.9); CTR below typical decliner (0.4%); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_91f9578e33a7fecc,Growing,0.3172147916664895,Protect,position worse than typical decliner (9.6); CTR below typical decliner (0.3%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_25b39a77793456e6,Growing,0.3160689004968787,Protect,position worse than typical decliner (10.1); CTR below typical decliner (0.3%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_8f55b995f4be1773,Stable,0.3158833527904287,Monitor,position worse than typical decliner (5.7); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_b9b6135ece8dbe7c,Growing,0.3139712138420354,Protect,position worse than typical decliner (10.5); CTR below typical decliner (0.3%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_fb91d129fa2952fc,Growing,0.3134599566279141,Protect,position worse than typical decliner (7.4); CTR below typical decliner (0.4%); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_0b125b952fd4fd2b,Growing,0.31320476199944003,Protect,position worse than typical decliner (6.5); CTR below typical decliner (0.4%); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_92263b1d81263d11,Growing,0.3127207884862334,Protect,position worse than typical decliner (11.4); CTR below typical decliner (0.4%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_072138192196ec66,Growing,0.3126182107395469,Protect,CTR below typical decliner (0.5%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_e462584cf516c560,Growing,0.3121743760633906,Protect,position worse than typical decliner (8.8); CTR below typical decliner (0.4%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_97581b78f203dbe4,Growing,0.311949544212018,Protect,position worse than typical decliner (6.7); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_2021655c1416edba,Growing,0.31170426696476106,Protect,position worse than typical decliner (6.9); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_5f0679de7a7b8436,Growing,0.3115616135834581,Protect,click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_eec846e1d95b32b4,Growing,0.3115573491855958,Protect,CTR below typical decliner (0.3%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_7a1a89d98f0eae97,Growing,0.31150489827715455,Protect,position worse than typical decliner (8.8); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_522585453fe230f9,Stable,0.31133355868118007,Monitor,position worse than typical decliner (6.8); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_4177e567d90f6b79,Growing,0.311166280047566,Protect,position worse than typical decliner (7.6); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_7fb653feb420e455,Growing,0.3109798719959999,Protect,position worse than typical decliner (9.1); CTR below typical decliner (0.3%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_a072cff0179343ed,Stable,0.3107957862519484,Monitor,CTR below typical decliner (0.4%)
client_9958f0a7ae1df715,content_cabf4f59675903f6,Growing,0.30997210716842455,Protect,CTR below typical decliner (0.2%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_16e308febf54313b,Growing,0.30997129097109627,Protect,position worse than typical decliner (6.4); CTR below typical decliner (0.2%); click volume below typical decliner (21)
client_08a6a72ff48e62c0,content_d0b76dbddb94546d,Growing,0.30990538656507277,Protect,position worse than typical decliner (8.7); CTR below typical decliner (0.1%); click volume below typical decliner (16)
client_08a6a72ff48e62c0,content_73b1f1f54b0255b9,Growing,0.3098182890075541,Protect,position worse than typical decliner (7.2); CTR below typical decliner (0.3%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_39642402fc9e75ee,Growing,0.3096068737101278,Protect,position worse than typical decliner (5.5); CTR below typical decliner (0.1%); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_89de8b7b32c6d76d,Growing,0.30951490219090066,Protect,position worse than typical decliner (9.2); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_8a4ba7589d96f2d6,Growing,0.3089405856199149,Protect,position worse than typical decliner (8.4); CTR below typical decliner (0.3%); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_cbca565064dc7668,Growing,0.3088933231159868,Protect,position worse than typical decliner (7.1); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_748e856d3c1148bf,Growing,0.3087849339149391,Protect,position worse than typical decliner (7.4); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_5f71205e0b46f70a,Growing,0.308733107069192,Protect,click volume below typical decliner (12)
